Index	Name
champghostlyX	Ghostly
champfanaticX	Fanatic
champpossessedX	Possessed
champberserkX	Berserker
PalMercExST1X	Defensive
PalMercEXST3X	Offensive
PalMercEXST4X	Combat
increaseswithplaylevelX	(Based on Character Level)
RankX	Rank
x	Enter a valid email address.
x	Entering your email address will enable extra features, such as the ability to recover your account should you forget your password. Visit www.battle.net/email-address for more information.
x	Email Address:
x	Verify Email Address:
x	REGISTER
x	DON'T REGISTER
x	Please make sure that the two email addresses match.
x	Invalid Email Address
x	The email address you entered does not appear to be valid.  Please enter a valid email address.
x	Without a registered email address, you will not be able to recover your account should you forget your password. You will not have another opportunity to register an email address with this account.
x	If you have forgotten your password and you registered your email address with us for this account, you can request that a new password be sent to you by clicking Send.  Make sure to enter the email address that you registered for this account.
x	Your request for a new password has been received. If you registered an email address for this account you will receive an email with instructions on how to complete your password change.
x	CONTINUE
x	Forgot your password? Click 'Account Settings'.
x	The password you entered is incorrect.  You can get a new password by clicking 'Account Settings'.
x	ACCOUNT SETTINGS
x	Account Settings
x	If you know your password and want to change it, click here.
x	If you have forgotten your password or your password doesn't work, click here.
x	If you need to change your registered email address, click here.
x	GET NEW PASSWORD
x	Get New Password
x	CHANGE EMAIL
x	Change Email
x	Old Email Address:
x	New Email Address:
x	Verify New Email Address:
x	If you registered an email address for this account then you can change it here. Note that both email addresses need to be active for you to make this change.
x	The old and new email addresses you have entered are the same.  Please enter a different email address.
x	Please make sure that the two new email addresses match.
x	Battle.net News Updates
x	Last Difficulty Setting Completed:
x	None
x	ENTER CHAT
x	PLEASE WRITE DOWN YOUR PASSWORD.
x	Unsafe Password
x	The password you've chosen is unsafe. Please choose a new one.
x	CDKEY WARNING
x	You cannot send your cdkey to another user on Battle.net. Blizzard will never ask you for your cdkey for any reason.
x	Expires Today
x	Expires in %d days
x	Character Expired
x	
x	
x	
x	
x	
x	
x	
x	
x	A Diablo II character must be played in a game, or it will eventually expire. When you first create a character, it expires 10 days after the last time it was played. Once that character has been played for two hours or more, it will not expire until three months from the time it was last played.
x	A character that expires is deleted from the realm.
x	The character '%s' has not been used enough and has expired.
pk1	Key of Terror
pk2	Key of Hate
pk3	Key of Destruction
dhn	Diablo's Horn
bey	Baal's Eye
mbr	Mephisto's Brain
std	\gold;Standard of Heroes
Hellfire Torch	Hellfire Torch
Lilith	Lilith
Pandemonium Run 1	Matron's Den
Pandemonium Run 2	Forgotten Sands
Pandemonium Run 3	Furnace of Pain
ModStre8b	to Assassin Skills
skillld146	enemies' defense rating and damage\nfearsome cry that decreases
skillld65	by piercing enemies' resistances to cold\npassive - increases the damage of your cold attacks
x	The CD-Key you are currently using is disabled from playing realm games. You may continue playing the game in Single Player and Open Battle.net.
x	Your connection has been temporarily restricted from this realm. Please try to log in at another time.
ModStrReqLv	Required Level
rps	\purple;Refrigerating Potion
ips	\purple;Insulating Potion
ItemStats1s	Duration : 30 sec\nUnlimited Stamina
ItemStats1t	Duration : 30 sec\nMaximum Fire Resist : +10%\nFire Resist : +50%
ItemStats1u	Duration : 30 sec\nMaximum Cold Resist : +10%\nCold Resist : +50%\nCure Freeze
ItemStats1v	Duration : 30 sec\nMaximum Lightning Resist : +10%\nLightning Resist : +50%
ItemStats1w	Duration : 30 sec\nMaximum Poison Resist : +10%\nPoison Resist : +50%\nCure Poison
r01	\orange;Nied Rune
r01L	Nied
r02	\orange;Feoh Rune
r02L	Feoh
r03	\orange;Othel Rune
r03L	Othel
r04	\orange;Ur Rune
r04L	Ur
r05	\orange;Yr Rune
r05L	Yr
r06	\orange;Eoh Rune
r06L	Eoh
r07	\orange;Rad Rune
r07L	Rad
r08	\orange;Ken Rune
r08L	Ken
r09	\orange;Is Rune
r09L	Is
r10	\orange;Hagall Rune
r10L	Hagall
r11	\orange;Wyrd Rune
r11L	Wyrd
r12	\orange;Beorc Rune
r12L	Beorc
r14	\orange;Geofu Rune
r14L	Geofu
r15	\orange;Daeg Rune
r15L	Daeg
r17	\orange;Wynn Rune
r17L	Wynn
r18	\orange;Sigel Rune
r18L	Sigel
r19	\orange;Ansur Rune
r19L	Ansur
r20	\orange;Jara Rune
r20L	Jara
r21	\orange;Ing Rune
r21L	Ing
r22	\orange;Peorth Rune
r22L	Peorth
g01	\yellow;Stone of Holy
g02	\yellow;Amethyst
g03	\yellow;Garnet
g04	\yellow;Zoisite
g05	\yellow;Citrine
g06	\yellow;Peridot
g07	\yellow;Diamond
g08	\yellow;Aquamarine
g09	\tan;Ruby
g10	\tan;Sapphire
g11	\tan;Topaz
g12	\tan;Emerald
g13	\tan;Pearl
g14	\tan;Black Pearl
g15	\tan;Dark Diamond
g16	\tan;Agate
g17	\tan;Jade
g18	\tan;Stone of Chaos
g19	\yellow;Stone of Order
g20	\yellow;Stone of Marble
g21	\tan;Onyx
Rune01	All Equipments : Required Level -1\n
Rune02	Required Level +2\nJewelry : +5% Better Chance of Getting Unique Items\nRequired Level +1\nArmor : +5% Enhanced Defense\nRequired Level +1\nWeapons : +5% Enhanced Damage\n
Rune03	Required Level +2\nJewelry : +5 to Attack Rating\nRequired Level +1\nArmor : +1 to Light Radius\nRequired Level +1\nWeapons : +5 to Attack Rating\n
Rune04	Required Level +2\nJewelry : +1 to Strength\nRequired Level +1\nWeapons & Armor : +1 to Strength\n
Rune05	Required Level +2\nJewelry : +1 to Dexterity\nRequired Level +1\nWeapons & Armor : +1 to Dexterity\n
Rune06	Required Level +2\nJewelry : 2% Increased Attack Speed\nRequired Level +1\nOther Armor : 2% Faster Hit Recovery\nRequired Level +1\nShields : 1% Increased Chance of Blocking\nRequired Level +1\nWeapons & Gloves : 2% Increased Attack Speed\n
Rune07	Required Level +2\nJewelry : 2% Faster Cast Rate\nRequired Level +1\nOther Armor : 2% Faster Run/Walk\nRequired Level +1\nShields : 2% Faster Block Rate\nRequired Level +1\nWeapons & Gloves : 2% Faster Cast Rate\n
Rune08	Required Level +4\nRings : Adds 4-6 Fire Damage\nRequired Level +4\nAmulets : Fire Resist +3%\nRequired Level +2\nOther Armor : Fire Resist +3%\nRequired Level +2\nWeapons & Gloves : Adds 4-6 Fire Damage\n
Rune09	Required Level +4\nRings : Adds 3-5 Cold Damage\nRequired Level +4\nAmulets : Cold Resist +3%\nRequired Level +2\nOther Armor : Cold Resist +3%\nRequired Level +2\nWeapons & Gloves : Adds 3-5 Cold Damage\n
Rune10	Required Level +4\nRings : Adds 1-9 Lightning Damage\nRequired Level +4\nAmulets : Lightning Resist +3%\nRequired Level +2\nOther Armor : Lightning Resist +3%\nRequired Level +2\nWeapons & Gloves : Adds 1-9 Lightning Damage\n
Rune11	Required Level +4\nRings : +10 Poison Damage Over 2 Seconds\nRequired Level +4\nAmulets : Poison Resist +3%\nRequired Level +2\nOther Armor : Poison Resist +3%\nRequired Level +2\nWeapons & Gloves : +10 Poison Damage Over 2 Seconds\n
Rune12	Required Level +4\nRings : +5 Magic Damage\nRequired Level +4\nAmulets : Magic Resist +1%\nRequired Level +2\nOther Armor : Magic Resist +1%\nRequired Level +2\nWeapons & Gloves : +5 Magic Damage\n
Rune13	Required Level +4\n+15 to Attack Rating Against Demon\nJewelry : +15% Damage to Demon\nRequired Level +2\n+15 Defense vs Melee\nOther Armor : +5 Defense\nRequired Level +2\n+15 to Attack Rating Against Demon\nWeapons & Gloves : +15% Damage to Demon\n
Rune14	Required Level +4\n+15 to Attack Rating Against Undead\nJewelry : +15% Damage to Undead\nRequired Level +2\n+15 Defense vs Missile\nOther Armor : +5 Defense\nRequired Level +2\n+15 to Attack Rating Against Undead\nWeapons & Gloves : +15% Damage to Undead\n
Rune15	Required Level +6\nJewelry : 2% Damgage Taken Goes To Mana\nRequired Level +3\nOther Armor : 2% Damgage Taken Goes To Mana\nRequired Level +3\nWeapons & Gloves : Slows Target by 2%\n
Rune16	Required Level +6\nRings : +2 to Maximum Damage\nRequired Level +6\nAmulets : Magic Damage Reduce by 1\nRequired Level +3\nOther Armor : Magic Damage Reduce by 1\nRequired Level +3\nWeapons & Gloves : +2 to Maximum Damage\n
Rune17	Required Level +6\nRings : +2 to Minimum Damage\nRequired Level +6\nAmulets : Damage Reduce by 1\nRequired Level +3\nOther Armor : Damage Reduce by 1\nRequired Level +3\nWeapons & Gloves : +2 to Minimum Damage\n
Rune18	Required Level +6\nJewelry : +2 to Vitality\nRequired Level +3\nWeapons & Armor : +2 to Vitality\n
Rune19	Required Level +6\nJewelry : +1 to Energy\nRequired Level +3\nWeapons & Armor : +1 to Energy\n
Rune20	Required Level +6\nRings : Replenish Life +2\nRequired Level +6\nAmulets : +2 to Life After Each Kill\nRequired Level +3\nArmor : Replenish Life +2\nRequired Level +3\nWeapons : +2 to Life After Each Kill\n
Rune21	Required Level +6\nRings : Regenerate Mana 5%\nRequired Level +6\nAmulets : +1 to Mana After Each Kill\nRequired Level +3\nArmor : Regenerate Mana 5%\nRequired Level +3\nWeapons : +1 to Mana After Each Kill\n
Gem01	All Equipments : Required Level -5\n
Gem02	Required Level +10\nAll Resistances +(5-10)\nJewelry : +(20-30) to Attack Rating\nRequired Level +5\nAll Resistances +(5-10)\nArmor : (10-20)% Enhanced Defense\nRequired Level +5\n+(30-40) to Attack Rating\nWeapons : +(20-30%) Enhanced Damage\n
Gem03	Required Level +10\n(1-3)% to Maximum Fire Resist\nJewelry : Fire Resist +(10-20)%\nRequired Level +5\n(1-3)% to Maximum Fire Resist\nArmor : Fire Resist +(10-20)%\nRequired Level +5\nWeapons : (1-3)% Life stolen per hit\n
Gem04	Required Level +10\n(1-3)% to Maximum Cold Resist\nJewelry : Cold Resist +(10-20)%\nRequired Level +5\n1%-3% to Maximum Cold Resist\nArmor : Cold Resist +(10-20)%\nRequired Level +5\nWeapons : (1-2)% Mana stolen per hit\n
Gem05	Required Level +10\n(1-3)% to Maximum Lightning Resist\nJewelry : Lightning Resist +(10-20)%\nRequired Level +5\n(1-3)% to Maximum Lightning Resist\nArmor : Lightning Resist +(10-20)%\nRequired Level +5\nWeapons : (1-5)% Deadly Strike\n
Gem06	Required Level +10\n(1-3)% to Maximum Poison Resist\nJewelry : Poison Resist +(10-20)%\nRequired Level +5\n(1-3)% to Maximum Poison Resist\nArmor : Poison Resist +(10-20)%\nRequired Level +5\nWeapons : (1-5)% Chance of Open Wounds\n
Gem07	Required Level +10\n(1-3)% to Maximum Magic Resist\nJewelry : Magic Resist +(5-15)%\nRequired Level +5\nArmor : (30-40)% Enhanced Defense\nRequired Level +5\nWeapons : (40-50)% Enhanced Damage\n
Gem08	Required Level +10\n(5-15)% Faster Cast Rate\nJewelry : (5-15)% Increaced Attack Speed\nRequired Level +5\n(5-15)% Faster Block Rate\nArmor : (3-8)% Increaced Chance of Blocking\nRequired Level +5\n(5-15)% Faster Cast Rate\nWeapons : (5-15)% Increaced Attack Speed\n
Gem09	Required Level +20\nJewelry : (1-3)% Fire Absorb\nRequired Level +10\nArmor : (1-3)% Fire Absorb\nRequired Level +10\nWeapons : -(1-5)% Enemy Fire Resistance\n
Gem10	Required Level +20\nJewelry : (1-3)% Cold Absorb\nRequired Level +10\nArmor : (1-3)% Cold Absorb\nRequired Level +10\nWeapons : -(1-5)% Enemy Cold Resistance\n
Gem11	Required Level +20\nJewelry : (1-3)% Lightning Absorb\nRequired Level +10\nArmor : (1-3)% Lightning Absorb\nRequired Level +10\nWeapons : -(1-5)% Enemy Lightning Resistance\n
Gem12	Required Level +20\nJewelry : Poison Length Reduced by (5-15)%\nRequired Level +10\nArmor : Poison Length Reduced by (5-15)%\nRequired Level +10\nWeapons : -(1-5)% Enemy Poison Resistance\n
Gem13	Required Level +20\nJewelry : Damage Reduced by (1-5)%\nRequired Level +10\nArmor : Damage Reduced by (1-5)%\nRequired Level +10\nWeapons : (1-5)% Chance of Crushing Blow\n
Gem14	Required Level +20\nJewelry : (1-3)% Magic Absorb\nRequired Level +10\nArmor : (1-3)% Magic Absorb\nRequired Level +10\nWeapons : -(1-5)% Target Defense\n
Gem15	Required Level +20\nJewelry : +1 To All Skill Levels\nRequired Level +10\nWeapons & Armor : +1 To All Skill Levels\n
Gem16	Required Level +20\nJewelry : Hit Blinds Target +1\nRequired Level +10\nOther Armor : Cannot Be Frozen\nRequired Level +10\nGloves : Knockback\nRequired Level +10\nWeapons : Freezes Target +1\n
Gem17	Required Level +20\nJewelry : Ignore Target's Defense\nRequired Level +10\nOther Weapons & Armor : Indestructible\nRequired Level +10\nIncreased Stack Size\nThrowing Weapons : Replenishes Quantity\nRequired Level +10\nBow Class Weapons : (10-20)% Pieacing Attack\n
Gem18	Required Level +10\nJewelry : Prevent Monster Heal\nRequired Level Reset\nWeapons & Armor : Upgrade of Weapon & Armor\n
Gem19	Required Level +10\nJewelry : Half Freeze Duration\nAdds Class Change Bonus of Weapon & Armor\nWeapons & Armor : Class Change of Weapon & Armor\n
Gem20	Magic Weapons & Armor : Color Change of Magic Weapons & Armor\n
Gem21	All Equipments : Remove All Mods\n
btk1	\green;Beginner's Tool Bag
amu3	Exquisite Amulet
rin3	Exquisite Ring
rwn	Ritualistic Wand
9rw	Sacrifice Wand
7rw	Stygian Wand
ssc	Spiked Scrpter
9c9	Jagged Scepter
7c7	Vortex Scepter
rsp	Royal Scepter
9rs	Noble Scepter
7rs	Celestial Scepter
was	Walloon Sword
8wa	Pallasch
6wa	Tyrant Blade
7gd	Ogre Sword
kaz	Katzbalger
9ka	Mel Puttah Bemoh
7ka	Crusader Blade
dsc	Double Scythe
9ds	Twin Scythe
7ds	Doppel Thresher
msc	Merciless Scythe
9ms	Cruel Scythe
7ms	Weird Thresher
jtr	Jutal
9jr	Jamadhar
7jr	Ghost Jamadhar
pic	Pico Pico Hammer
qv0	\dgreen;Burning Arrows
qv1	\dgreen;Cooling Arrows
qv2	\dgreen;Electric Arrows
qv3	\dgreen;Toxic Arrows
qv4	\dgreen;Powder Arrows
qv5	\dgreen;Burning Bolts
qv6	\dgreen;Cooling Bolts
qv7	\dgreen;Electric Bolts
qv8	\dgreen;Toxic Bolts
qv9	\dgreen;Powder Bolts
Normal	
White	White
Gray	Gray
Metallic	Metallic
Black	Black
Blue	Blue
Green	Green
Yellow	Yellow
Violet	Violet
Purple	Purple
Orange	Orange
Harvest	Harvest
White Harvest	White Harvest
Gray Harvest	Gray Harvest
Metallic Harvest	Metallic Harvest
White Providence	White Providence
Black Harvest	Black Harvest
Azure Harvest	Azure Harvest
Cobalt Harvest	Cobalt Harvest
Blue Harvest	Blue Harvest
Carmine Harvest	Carmine Harvest
Crimson Harvest	Crimson Harvest
Red Harvest	Red Harvest
Beryl Harvest	Beryl Harvest
Viridian Harvest	Viridian Harvest
Green Harvest	Green Harvest
Yellow Harvest	Yellow Harvest
Ocher Harvest	Ocher Harvest
Tangeline Harvest	Tangeline Harvest
Gold Harvest	Gold Harvest
Violet Harvest	Violet Harvest
Purple Harvest	Purple Harvest
Orange Harvest	Orange Harvest
Silver Harvest	Silver Harvest
Providence	Providence
Gray Providence	Gray Providence
Metallic Providence	Metallic Providence
Black Providence	Black Providence
Azure Providence	Azure Providence
Cobalt Providence	Cobalt Providence
Blue Providence	Blue Providence
Carmine Providence	Carmine Providence
Crimson Providence	Crimson Providence
Red Providence	Red Providence
Beryl Providence	Beryl Providence
Viridian Providence	Viridian Providence
Green Providence	Green Providence
Yellow Providence	Yellow Providence
Ocher Providence	Ocher Providence
Tangeline Providence	Tangeline Providence
Gold Providence	Gold Providence
Violet Providence	Violet Providence
Purple Providence	Purple Providence
Orange Providence	Orange Providence
Silver Providence	Silver Providence
Feather	Feather
White Feather	White Feather
Gray Feather	Gray Feather
Metallic Feather	Metallic Feather
Black Feather	Black Feather
Azure Feather	Azure Feather
Cobalt Feather	Cobalt Feather
Blue Feather	Blue Feather
Carmine Feather	Carmine Feather
Crimson Feather	Crimson Feather
Red Feather	Red Feather
Beryl Feather	Beryl Feather
Viridian Feather	Viridian Feather
Green Feather	Green Feather
Yellow Feather	Yellow Feather
Ocher Feather	Ocher Feather
Tangeline Feather	Tangeline Feather
Gold Feather	Gold Feather
Violet Feather	Violet Feather
Purple Feather	Purple Feather
Orange Feather	Orange Feather
Silver Feather	Silver Feather
Misery	Misery
White Misery	White Misery
Gray Misery	Gray Misery
Metallic Misery	Metallic Misery
Black Misery	Black Misery
Azure Misery	Azure Misery
Cobalt Misery	Cobalt Misery
Blue Misery	Blue Misery
Carmine Misery	Carmine Misery
Crimson Misery	Crimson Misery
Red Misery	Red Misery
Beryl Misery	Beryl Misery
Viridian Misery	Viridian Misery
Green Misery	Green Misery
Yellow Misery	Yellow Misery
Ocher Misery	Ocher Misery
Tangeline Misery	Tangeline Misery
Gold Misery	Gold Misery
Violet Misery	Violet Misery
Purple Misery	Purple Misery
Orange Misery	Orange Misery
Silver Misery	Silver Misery
Impact	Impact
White Impact	White Impact
Gray Impact	Gray Impact
Metallic Impact	Metallic Impact
Black Impact	Black Impact
Azure Impact	Azure Impact
Cobalt Impact	Cobalt Impact
Blue Impact	Blue Impact
Carmine Impact	Carmine Impact
Crimson Impact	Crimson Impact
Red Impact	Red Impact
Beryl Impact	Beryl Impact
Viridian Impact	Viridian Impact
Green Impact	Green Impact
Yellow Impact	Yellow Impact
Ocher Impact	Ocher Impact
Tangeline Impact	Tangeline Impact
Gold Impact	Gold Impact
Violet Impact	Violet Impact
Purple Impact	Purple Impact
Orange Impact	Orange Impact
Silver Impact	Silver Impact
Eternity	Eternity
White Eternity	White Eternity
Gray Eternity	Gray Eternity
Metallic Eternity	Metallic Eternity
Black Eternity	Black Eternity
Azure Eternity	Azure Eternity
Cobalt Eternity	Cobalt Eternity
Blue Eternity	Blue Eternity
Carmine Eternity	Carmine Eternity
Crimson Eternity	Crimson Eternity
Red Eternity	Red Eternity
Beryl Eternity	Beryl Eternity
Viridian Eternity	Viridian Eternity
Green Eternity	Green Eternity
Yellow Eternity	Yellow Eternity
Ocher Eternity	Ocher Eternity
Tangeline Eternity	Tangeline Eternity
Gold Eternity	Gold Eternity
Violet Eternity	Violet Eternity
Purple Eternity	Purple Eternity
Orange Eternity	Orange Eternity
Silver Eternity	Silver Eternity
rstk	Rune Stocker
gstk	Gem Stocker
rs01	output: \orange;Nied\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs02	output: \orange;Feoh\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs03	output: \orange;Othel\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs04	output: \orange;Ur\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs05	output: \orange;Yr\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs06	output: \orange;Eoh\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs07	output: \orange;Rad\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs08	output: \orange;Ken\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs09	output: \orange;Is\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs10	output: \orange;Hagall\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs11	output: \orange;Wyrd\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs12	output: \orange;Beorc\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs13	output: \orange;Tir\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs14	output: \orange;Geofu\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs15	output: \orange;Daeg\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs16	output: \orange;Lagu\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs17	output: \orange;Wynn\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs18	output: \orange;Sigel\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs19	output: \orange;Ansur\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs20	output: \orange;Jara\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
rs21	output: \orange;Ing\grey;\ncube to select output\ncube with a key to extract\ncube with a rune to store
gs01	output: \yellow;Stone of Holy\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs02	output: \yellow;Amethyst\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs03	output: \yellow;Garnet\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs04	output: \yellow;Zoisite\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs05	output: \yellow;Citrine\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs06	output: \yellow;Peridot\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs07	output: \yellow;Diamond\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs08	output: \yellow;Aquamarine\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs09	output: \tan;Ruby\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs10	output: \tan;Sapphire\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs11	output: \tan;Topaz\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs12	output: \tan;Emerald\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs13	output: \tan;Pearl\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs14	output: \tan;Black Pearl\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs15	output: \tan;Dark Diamond\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs16	output: \tan;Agate\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs17	output: \tan;Jade\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs18	output: \tan;Stone of Chaos\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs19	output: \yellow;Stone of Order\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs20	output: \yellow;Stone of Marble\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
gs21	output: \tan;Onyx\grey;\ncube to select output\ncube with a key to extract\ncube with a gem to store
