Index	Name
35a	\gold;Ancient Scroll 35
36a	\gold;Ancient Scroll 36
37a	\gold;Ancient Scroll 37
38a	\gold;Ancient Scroll 38
39a	\gold;Ancient Scroll 39
40a	\gold;Ancient Scroll 40
41a	\gold;Ancient Scroll 41
42a	\gold;Ancient Scroll 42
43a	\gold;Ancient Scroll 43
44a	\gold;Ancient Scroll 44
45a	\gold;Ancient Scroll 45
46a	\gold;Ancient Scroll 46
47a	\gold;Ancient Scroll 47
48a	\gold;Ancient Scroll 48
49a	\gold;Ancient Scroll 49
50a	\gold;Ancient Scroll 50
01b	Elixir\n->\n(this scroll)\nSteak\nCookbook
02b	or correspondent Gem\nPerfect Ruby\n->\n(this scroll)\nor its alternative forms\n2 Dragon Stones
03b	E Rune (r18)\n->\n(this scroll)\nForging Hammer\nBlackmoor\nTyranium Ore
04b	Unique Weapon/Armor\n->\n(this scroll)\nForging Hammer\nDragon Stone\n2 Perfect Gems\nCrafted Weapon/Armor (nor)
05b	Set Weapon/Armor\n->\n(this scroll)\n2 Forging Hammers\n2 Dragon Stones\nPerfect Gem\nCrafted Weapon/Armor (nor)
06b	Unique Ring/Amulet\n->\n(this scroll)\nForging Hammer\nDragon Stone\nPerfect Gem\nCrafted Ring/Amulet
07b	Set Ring/Amulet\n->\n(this scroll)\nForging Hammer\nDragon Stone\nPerfect Gem\nCrafted Ring/Amulet
08b	as a forging mod\nadds 5% more Experience\n->\n(this scroll)\n10 Souls\n5 Ears\nUnique/Set Weapon
09b	as a forging mod\nadds 66% Extra Gold\n->\n(this scroll)\n10 Hearts\n5 Ears\nUnique/Set Weapon
10b	1-5% more Experience\nRare Amulet with\n->\n(this scroll)\n5 Souls\n2 Ears\n3 Brains
11b	1-66% Extra Gold\nRare Ring with\n->\n(this scroll)\n5 Hearts\n2 Ears\n3 Eyes
12b	adds 1 socket\n->\n(this scroll)\nEye\nElixir\nAny Jewel\nMagic/Rare/Craft Ring
13b	adds 1 socket\n->\n(this scroll)\nBrain\nElixir\nAny Jewel\nMagic/Rare/Craft Amulet
14b	Normal Weapon\n->\n(this scroll)\nForging Hammer\n5 Chipped Obsidian\nMagic Weapon
15b	Normal Armor\n->\n(this scroll)\nForging Hammer\n5 Chipped Diamond\nMagic Armor
16b	makes 1-6 sockets\n->\n(this scroll)\nSocket Donut\n1-6 F/B/P-Gems (nor/exc/eli)\nNormal Weapon
17b	makes 1-6 sockets\n->\n(this scroll)\nSocket Donut\n1-6 F/B/P-Gems (nor/exc/eli)\nNormal Armor
18b	10% Faster Run/Walk\nadds\n->\n(this scroll)\nCookbook\nForging Hammer\nSpider's Silk\nMagic Boots
19b	10% Faster Block Rate\nadds\n->\n(this scroll)\nCookbook\nForging Hammer\nHoly Symbol\nMagic Shield
20b	10% Increased Attack Speed\nadds\n->\n(this scroll)\nCookbook\nForging Hammer\nDragon Stone\nMagic Weapon
21b	10% Faster Cast Rate\nadds\n->\n(this scroll)\nCookbook\nForging Hammer\nBlackmoor\nMagic Gloves
22b	Ethereal Magic Weapon/Armor\n->\n(this scroll)\nPerfect Gem\nEthereal Magic Weapon/Armor
23b	Ethereal Rare Weapon/Armor\n->\n(this scroll)\n3 Perfect Gems\nEthereal Rare Weapon/Armor
24b	Unique Weapon/Armor\n->\n(this scroll)\n2 Forging Hammers\n2 Dragon Stones\n4 Perfect Gems\nCrafted Weapon/Armor (exc)
25b	Set Weapon/Armor\n->\n(this scroll)\n4 Forging Hammers\n4 Dragon Stones\n2 Perfect Gems\nCrafted Weapon/Armor (exc)
26b	Maple Leaf\n->\n(this scroll)\n16 Perfect Gems\n16 Dragon Stones
27b	Rare Charm of the same size\n->\n(this scroll)\n7 Magic Charms of the same size
28b	Rare Charm of the same size\n->\n(this scroll)\n3 Perfect Gems\nRare Charm
29b	Rare Jewel\n->\n(this scroll)\n3 Unique Rings
30b	Unique Jewel\n->\n(this scroll)\n7 Rare Jewel
31b	Gloves of the same mods\n->\n(this scroll)\n1/2/2 Elixir\nRar/Set/Uni Belt
32b	Gloves of the same mods\n->\n(this scroll)\n1/2/2 Elixir\nRar/Set/Uni Boots
33b	Belt of the same mods\n->\n(this scroll)\n1/2/2 Elixir\nRar/Set/Uni Gloves
34b	Belt of the same mods\n->\n(this scroll)\n1/2/2 Elixir\nRar/Set/Uni Boots
35b	Boots of the same mods\n->\n(this scroll)\n1/2/2 Elixir\nRar/Set/Uni Gloves
36b	Boots of the same mods\n->\n(this scroll)\n1/2/2 Elixir\nRar/Set/Uni Belt
37b	Auto Repair 1 in 20 Seconds\nadds\n->\n(this scroll)\nElixir\nTyranium Ore\nNon Ethereal Weapon/Armor
38b	Slain Monsters R.I.P.\nadds\n->\n(this scroll)\nElixir\nHoly Symbol\nAny Weapon
39b	Aura Stone\n->\n(this scroll)\nHoly Symbol\n(the highest ones)\nUnique Class Amulet
40b	as a forging mod\nadds +1 to All Skills\n->\n(this scroll)\n5 Dragon Stones\nPerfect Gem\nMaple Leaf\nMag/Rar/Set/Uni Equipment
41b	adds 1 socket\n->\n(this scroll)\nEye\nElixir\nUnique Jewel\nSet Ring
42b	adds 1 socket\n->\n(this scroll)\nBrain\nElixir\nUnique Jewel\nSet Amulet
43b	adds 1 socket\n->\n(this scroll)\nEye\nElixir\nUnique Jewel\nUnique Ring
44b	adds 1 socket\n->\n(this scroll)\nBrain\nElixir\nUnique Jewel\nUnique Amulet
45b	with 1 socket\nSquare Charm of the same mods\n->\n(this scroll)\nSocketed Magic Amulet\nSocketed Magic Ring\nMagic Small Charm
46b	with 1 socket\nOdd Charm of the same mods\n->\n(this scroll)\nSocketed Magic Amulet\nSocketed Magic Ring\nMagic Grand Charm
47b	with 1 socket\nSquare Charm of the same mods\n->\n(this scroll)\nSocketed Unique Amulet\nSocketed Unique Ring\nUnique Small Charm
48b	with 1 socket\nOdd Charm of the same mods\n->\n(this scroll)\nSocketed Unique Amulet\nSocketed Unique Ring\nUnique Grand/Odd Charm
49b	with 1 socket\nNormal Odd Charm\n->\n(this scroll)\nMaple Leaf\nElixir\n7 Rare Charms
50b	level req by 1\nremoves\n->\n(this scroll)\nSa Rune (r15)\nMaple Leaf\nItem with level req penalty
01c	\gold;(Buckler)\nAncient Coupon
02c	\gold;(Cap)\nAncient Coupon
03c	\gold;(Leather Gloves)\nAncient Coupon
04c	\gold;(Boots)\nAncient Coupon
05c	\gold;(Quilted Armor)\nAncient Coupon
06c	\gold;(Sash)\nAncient Coupon
07c	\gold;(Small Shield)\nAncient Coupon
08c	\gold;(Heavy Gloves)\nAncient Coupon
09c	\gold;(Heavy Boots)\nAncient Coupon
10c	\gold;(Leather Armor)\nAncient Coupon
11c	\gold;(Light Belt)\nAncient Coupon
12c	\gold;(Large Shield)\nAncient Coupon
13c	\gold;(Hard Leather)\nAncient Coupon
14c	\gold;(Helm)\nAncient Coupon
15c	\gold;(Ring Mail)\nAncient Coupon
16c	\gold;(Skull Cap)\nAncient Coupon
17c	\gold;(Spiked Shield)\nAncient Coupon
18c	\gold;(Chain Gloves)\nAncient Coupon
19c	\gold;(Chain Boots)\nAncient Coupon
20c	\gold;(Scale Mail)\nAncient Coupon
21c	\gold;(Studded Leather)\nAncient Coupon
22c	\gold;(Full Helm)\nAncient Coupon
23c	\gold;(Kite Shield)\nAncient Coupon
24c	\gold;(Chain Mail)\nAncient Coupon
25c	\gold;(Tower Shield)\nAncient Coupon
26c	\gold;(Mask)\nAncient Coupon
27c	\gold;(Breast Plate)\nAncient Coupon
28c	\gold;(Bone Shield)\nAncient Coupon
29c	\gold;(Belt)\nAncient Coupon
30c	\gold;(Bone Helm)\nAncient Coupon
31c	\gold;(Splint Mail)\nAncient Coupon
32c	\gold;(Light Gauntlets)\nAncient Coupon
33c	\gold;(Light Plated Boots)\nAncient Coupon
34c	\gold;(Heavy Belt)\nAncient Coupon
35c	\gold;(Great Helm)\nAncient Coupon
36c	\gold;(Plate Mail)\nAncient Coupon
37c	\gold;(Gauntlets)\nAncient Coupon
38c	\gold;(Greaves)\nAncient Coupon
39c	\gold;(Plated Belt)\nAncient Coupon
40c	\gold;(Crown)\nAncient Coupon
41c	\gold;(Field Plate)\nAncient Coupon
42c	\gold;(Gothic Shield)\nAncient Coupon
43c	\gold;(Gothic Plate)\nAncient Coupon
44c	\gold;(Light Plate)\nAncient Coupon
45c	\gold;(Full Plate Mail)\nAncient Coupon
46c	\gold;(Ancient Armor)\nAncient Coupon
01d	\gold;(War Hat)\nAncient Coupon
02d	\gold;(Ghost Armor)\nAncient Coupon
03d	\gold;(Defender)\nAncient Coupon
04d	\gold;(Demonhide Gloves)\nAncient Coupon
05d	\gold;(Demonhide Boots)\nAncient Coupon
06d	\gold;(Demonhide Sash)\nAncient Coupon
07d	\gold;(Serpentskin Armor)\nAncient Coupon
08d	\gold;(Sallet)\nAncient Coupon
09d	\gold;(Demonhide Armor)\nAncient Coupon
10d	\gold;(Round Shield)\nAncient Coupon
11d	\gold;(Sharkskin Gloves)\nAncient Coupon
12d	\gold;(Sharkskin Belt)\nAncient Coupon
13d	\gold;(Sharkskin Boots)\nAncient Coupon
14d	\gold;(Tresllised Armor)\nAncient Coupon
15d	\gold;(Casque)\nAncient Coupon
16d	\gold;(Linked Mail)\nAncient Coupon
17d	\gold;(Scutum)\nAncient Coupon
18d	\gold;(Barbed Shield)\nAncient Coupon
19d	\gold;(Heavy Bracers)\nAncient Coupon
20d	\gold;(Mesh Boots)\nAncient Coupon
21d	\gold;(Tigulated Mail)\nAncient Coupon
22d	\gold;(Mesh Belt)\nAncient Coupon
23d	\gold;(Basinet)\nAncient Coupon
24d	\gold;(Mesh Armor)\nAncient Coupon
25d	\gold;(Dragon Shield)\nAncient Coupon
26d	\gold;(Death Mask)\nAncient Coupon
27d	\gold;(Cuirass)\nAncient Coupon
28d	\gold;(Grim Shield)\nAncient Coupon
29d	\gold;(Battle Belt)\nAncient Coupon
30d	\gold;(Grim Helm)\nAncient Coupon
31d	\gold;(Russet Armor)\nAncient Coupon
32d	\gold;(Battle Guantlets)\nAncient Coupon
33d	\gold;(Battle Boots)\nAncient Coupon
34d	\gold;(Slayer Guard)\nAncient Coupon
35d	\gold;(Heirophant Trophy)\nAncient Coupon
36d	\gold;(Guilded Shield)\nAncient Coupon
37d	\gold;(Totemic Mask)\nAncient Coupon
38d	\gold;(Winged Helm)\nAncient Coupon
39d	\gold;(Pavise)\nAncient Coupon
40d	\gold;(Templar Coat)\nAncient Coupon
41d	\gold;(War Gauntlets)\nAncient Coupon
42d	\gold;(War Boots)\nAncient Coupon
43d	\gold;(War Belt)\nAncient Coupon
44d	\gold;(Sharktooth Armor)\nAncient Coupon
45d	\gold;(Grand Crown)\nAncient Coupon
46d	\gold;(Ancient Shield)\nAncient Coupon
47d	\gold;(Embossed Plate)\nAncient Coupon
48d	\gold;(Mage Plate)\nAncient Coupon
49d	\gold;(Chaos Armor)\nAncient Coupon
50d	\gold;(Ornate Armor)\nAncient Coupon
01e	\gold;(Luna)\nAncient Coupon
02e	\gold;(Vampirefang Belt)\nAncient Coupon
03e	\gold;(Shako)\nAncient Coupon
04e	\gold;(Destroyer Helm)\nAncient Coupon
05e	\gold;(Armet)\nAncient Coupon
06e	\gold;(Mithril Coil)\nAncient Coupon
07e	\gold;(Blood Spirit)\nAncient Coupon
08e	\gold;(Scarabshell Boots)\nAncient Coupon
09e	\gold;(Bloodlord Skull)\nAncient Coupon
10e	\gold;(Bone Visage)\nAncient Coupon
11e	\gold;(Kraken Shell)\nAncient Coupon
12e	\gold;(Shadow Plate)\nAncient Coupon
13e	\gold;(Boneweave Boots)\nAncient Coupon
14e	\gold;(Spired Helm ii)\nAncient Coupon
15e	\gold;(Earth Spirit)\nAncient Coupon
16e	\gold;(Ward)\nAncient Coupon
17e	\gold;(Spired Helm i)\nAncient Coupon
18e	\gold;(Monarch)\nAncient Coupon
19e	\gold;(Blade Barrier)\nAncient Coupon
20e	\gold;(Ogre Gauntlets)\nAncient Coupon
21e	\gold;(Myrmidon Greaves)\nAncient Coupon
22e	\gold;(Succubus Skull)\nAncient Coupon
23e	\gold;(Sacred Armor i)\nAncient Coupon
24e	\gold;(Vambraces)\nAncient Coupon
25e	\gold;(Sky Spirit)\nAncient Coupon
26e	\gold;(Dusk Shroud)\nAncient Coupon
27e	\gold;(Troll Nest)\nAncient Coupon
28e	\gold;(Vampirebone Gloves)\nAncient Coupon
29e	\gold;(Aegis)\nAncient Coupon
30e	\gold;(Diadem)\nAncient Coupon
31e	\gold;(Zakarum Shield)\nAncient Coupon
32e	\gold;(Demonhead)\nAncient Coupon
33e	\gold;(Wire Fleece)\nAncient Coupon
34e	\gold;(Balrog Skin)\nAncient Coupon
35e	\gold;(Tiara)\nAncient Coupon
36e	\gold;(Fury Visor)\nAncient Coupon
37e	\gold;(Conqueror Crown)\nAncient Coupon
38e	\gold;(Sacred Rondache)\nAncient Coupon
39e	\gold;(Corona)\nAncient Coupon
40e	\gold;(Sacred Armor ii)\nAncient Coupon
41e	\gold;(Spiderweb Sash)\nAncient Coupon
01f	\gold;(Short Sword)\nAncient Coupon
02f	\gold;(Club)\nAncient Coupon
03f	\gold;(Dagger)\nAncient Coupon
04f	\gold;(Wand)\nAncient Coupon
05f	\gold;(Short Staff)\nAncient Coupon
06f	\gold;(Hand Axe)\nAncient Coupon
07f	\gold;(Spiked Club)\nAncient Coupon
08f	\gold;(Scepter)\nAncient Coupon
09f	\gold;(Short Bow)\nAncient Coupon
10f	\gold;(Scimitar)\nAncient Coupon
11f	\gold;(Spear)\nAncient Coupon
12f	\gold;(Large Axe)\nAncient Coupon
13f	\gold;(Bardiche)\nAncient Coupon
14f	\gold;(Axe)\nAncient Coupon
15f	\gold;(Light Crossbow)\nAncient Coupon
16f	\gold;(Mace)\nAncient Coupon
17f	\gold;(Long Staff)\nAncient Coupon
18f	\gold;(Saber)\nAncient Coupon
19f	\gold;(Dirk)\nAncient Coupon
20f	\gold;(Two-handed Sword)\nAncient Coupon
21f	\gold;(Trident)\nAncient Coupon
22f	\gold;(Falchion)\nAncient Coupon
23f	\gold;(Hunter's Bow)\nAncient Coupon
24f	\gold;(Crystal Sword)\nAncient Coupon
25f	\gold;(Voulge)\nAncient Coupon
26f	\gold;(Broad Axe)\nAncient Coupon
27f	\gold;(Yew Wand)\nAncient Coupon
28f	\gold;(Long Bow)\nAncient Coupon
29f	\gold;(Morning Star)\nAncient Coupon
30f	\gold;(Double Axe)\nAncient Coupon
31f	\gold;(Broad Sword)\nAncient Coupon
32f	\gold;(Brandistock)\nAncient Coupon
33f	\gold;(Grand Scepter)\nAncient Coupon
34f	\gold;(Gnarled Staff)\nAncient Coupon
35f	\gold;(Crossbow)\nAncient Coupon
36f	\gold;(Claymore)\nAncient Coupon
37f	\gold;(Scythe)\nAncient Coupon
38f	\gold;(Kris)\nAncient Coupon
39f	\gold;(Battle Axe)\nAncient Coupon
40f	\gold;(Composite Bow)\nAncient Coupon
41f	\gold;(Bone Wand)\nAncient Coupon
42f	\gold;(Battle Staff)\nAncient Coupon
43f	\gold;(Flail)\nAncient Coupon
44f	\gold;(Military Pick)\nAncient Coupon
45f	\gold;(Spetum)\nAncient Coupon
46f	\gold;(Long Sword)\nAncient Coupon
47f	\gold;(War Scepter)\nAncient Coupon
48f	\gold;(Giant Sword)\nAncient Coupon
49f	\gold;(Maul)\nAncient Coupon
50f	\gold;(Short Battle Bow)\nAncient Coupon
51f	\gold;(Blade)\nAncient Coupon
52f	\gold;(Poleaxe)\nAncient Coupon
53f	\gold;(Great Axe)\nAncient Coupon
54f	\gold;(Flamberge)\nAncient Coupon
55f	\gold;(Bastard Sword)\nAncient Coupon
56f	\gold;(Long Battle Bow)\nAncient Coupon
57f	\gold;(Heavy Crossbow)\nAncient Coupon
58f	\gold;(Pike)\nAncient Coupon
59f	\gold;(Short War Bow)\nAncient Coupon
60f	\gold;(War Hammer)\nAncient Coupon
61f	\gold;(War Axe)\nAncient Coupon
62f	\gold;(Long War Bow)\nAncient Coupon
63f	\gold;(Repeating Crossbow)\nAncient Coupon
64f	\gold;(Halberd)\nAncient Coupon
65f	\gold;(Grim Wand)\nAncient Coupon
66f	\gold;(War Staff)\nAncient Coupon
67f	\gold;(Giant Axe)\nAncient Coupon
68f	\gold;(War Sword)\nAncient Coupon
69f	\gold;(War Scythe)\nAncient Coupon
70f	\gold;(Great Maul)\nAncient Coupon
71f	\gold;(Great Sword)\nAncient Coupon
01g	\gold;(Jo Staff)\nAncient Coupon
02g	\gold;(Edge Bow)\nAncient Coupon
03g	\gold;(Gladius)\nAncient Coupon
04g	\gold;(Razor Bow)\nAncient Coupon
05g	\gold;(War Spear)\nAncient Coupon
06g	\gold;(Quarterstaff)\nAncient Coupon
07g	\gold;(Cutlass)\nAncient Coupon
08g	\gold;(Poignard)\nAncient Coupon
09g	\gold;(Arbalest)\nAncient Coupon
10g	\gold;(Fuscina)\nAncient Coupon
11g	\gold;(Burnt Wand)\nAncient Coupon
12g	\gold;(Cedar Bow)\nAncient Coupon
13g	\gold;(Shamshir)\nAncient Coupon
14g	\gold;(Cudgel)\nAncient Coupon
15g	\gold;(Military Axe)\nAncient Coupon
16g	\gold;(Cedar Staff)\nAncient Coupon
17g	\gold;(War Fork)\nAncient Coupon
18g	\gold;(Tomb Wand)\nAncient Coupon
19g	\gold;(Tulwar)\nAncient Coupon
20g	\gold;(Siege Crossbow)\nAncient Coupon
21g	\gold;(Rondel)\nAncient Coupon
22g	\gold;(Hatchet)\nAncient Coupon
23g	\gold;(Petrified Wand)\nAncient Coupon
24g	\gold;(Double Bow)\nAncient Coupon
25g	\gold;(Yari)\nAncient Coupon
26g	\gold;(Dimensional Blade)\nAncient Coupon
27g	\gold;(Rune Scepter)\nAncient Coupon
28g	\gold;(Cinquedeas)\nAncient Coupon
29g	\gold;(Barbed Club)\nAncient Coupon
30g	\gold;(Holy Water Sprinkler)\nAncient Coupon
31g	\gold;(Lance)\nAncient Coupon
32g	\gold;(Short Siege Bow)\nAncient Coupon
33g	\gold;(Gothic Staff)\nAncient Coupon
34g	\gold;(Cleaver)\nAncient Coupon
35g	\gold;(Battle Sword)\nAncient Coupon
36g	\gold;(Bearded Axe)\nAncient Coupon
37g	\gold;(Flanged Mace)\nAncient Coupon
38g	\gold;(Lochaber Axe)\nAncient Coupon
39g	\gold;(Tabar)\nAncient Coupon
40g	\gold;(Rune Sword)\nAncient Coupon
41g	\gold;(Rune Staff)\nAncient Coupon
42g	\gold;(Long Siege Bow)\nAncient Coupon
43g	\gold;(Stilleto)\nAncient Coupon
44g	\gold;(Grave Wand)\nAncient Coupon
45g	\gold;(Ceremonial Javelin)\nAncient Coupon
46g	\gold;(Jagged Star)\nAncient Coupon
47g	\gold;(Swirling Crystal)\nAncient Coupon
48g	\gold;(Divine Scepter)\nAncient Coupon
49g	\gold;(Ancient Sword)\nAncient Coupon
50g	\gold;(Bill)\nAncient Coupon
51g	\gold;(Battle Scythe)\nAncient Coupon
52g	\gold;(Ceremonial Pike)\nAncient Coupon
53g	\gold;(Ceremonial Bow)\nAncient Coupon
54g	\gold;(Espadon)\nAncient Coupon
55g	\gold;(Gothic Axe)\nAncient Coupon
56g	\gold;(Greater Talons)\nAncient Coupon
57g	\gold;(Rune Bow)\nAncient Coupon
58g	\gold;(Partizan)\nAncient Coupon
59g	\gold;(Dacian Falx)\nAncient Coupon
60g	\gold;(Battle Hammer)\nAncient Coupon
61g	\gold;(Twin Axe)\nAncient Coupon
62g	\gold;(Battle Dart)\nAncient Coupon
63g	\gold;(Grim Scythe)\nAncient Coupon
64g	\gold;(Bec-de-Corbin)\nAncient Coupon
65g	\gold;(Tusk Sword)\nAncient Coupon
66g	\gold;(Gothic Sword)\nAncient Coupon
67g	\gold;(Crowbill)\nAncient Coupon
68g	\gold;(Ancient Axe)\nAncient Coupon
69g	\gold;(Martel de Fer)\nAncient Coupon
70g	\gold;(Knout)\nAncient Coupon
71g	\gold;(Gothic Bow)\nAncient Coupon
72g	\gold;(Zweihander)\nAncient Coupon
73g	\gold;(Executioner Sword)\nAncient Coupon
74g	\gold;(Naga)\nAncient Coupon
75g	\gold;(War Club)\nAncient Coupon
76g	\gold;(Chu-Ko-Nu)\nAncient Coupon
77g	\gold;(Balista)\nAncient Coupon
78g	\gold;(Francisca)\nAncient Coupon
01h	\gold;(Phase Blade i)\nAncient Coupon
02k	\gold;(Caduceus)\nAncient Coupon
03h	\gold;(Bone Knife)\nAncient Coupon
04h	\gold;(Mighty Scepter i)\nAncient Coupon
05h	\gold;(Elegant Blade)\nAncient Coupon
06h	\gold;(Legend Spike)\nAncient Coupon
07h	\gold;(Devil Star)\nAncient Coupon
08h	\gold;(Decapitator)\nAncient Coupon
09h	\gold;(Tyrant Club)\nAncient Coupon
10h	\gold;(War Spike)\nAncient Coupon
11h	\gold;(Matriarchal Spear)\nAncient Coupon
12k	\gold;(Ogre Axe)\nAncient Coupon
13h	\gold;(Scourge i)\nAncient Coupon
14h	\gold;(Ataghan)\nAncient Coupon
15h	\gold;(Ward Bow)\nAncient Coupon
16h	\gold;(Wrist Sword)\nAncient Coupon
17h	\gold;(Unearthed Wand)\nAncient Coupon
18h	\gold;(Elder Staff)\nAncient Coupon
19h	\gold;(Champion Sword)\nAncient Coupon
20h	\gold;(Tomahawk)\nAncient Coupon
21h	\gold;(Champion Axe)\nAncient Coupon
22k	\gold;(Feral Claws)\nAncient Coupon
23h	\gold;(Winged Axe)\nAncient Coupon
24h	\gold;(Legendary Mallet i)\nAncient Coupon
25h	\gold;(Truncheon)\nAncient Coupon
26h	\gold;(Fanged Knife)\nAncient Coupon
27h	\gold;(Ogre Maul)\nAncient Coupon
28h	\gold;(Balrog Spear)\nAncient Coupon
29h	\gold;(Thunder Maul i)\nAncient Coupon
30h	\gold;(Matriarchal Javelin)\nAncient Coupon
31h	\gold;(War Pike)\nAncient Coupon
32k	\gold;(Crusader Bow)\nAncient Coupon
33h	\gold;(Flying Axe)\nAncient Coupon
34h	\gold;(Cryptic Sword)\nAncient Coupon
35h	\gold;(Berserker Axe)\nAncient Coupon
36h	\gold;(Giant Thresher)\nAncient Coupon
37h	\gold;(Winged Harpoon)\nAncient Coupon
38h	\gold;(Demon Crossbow)\nAncient Coupon
39h	\gold;(Matriarchal Bow)\nAncient Coupon
40h	\gold;(Balrog Blade)\nAncient Coupon
41h	\gold;(Mancatcher)\nAncient Coupon
42k	\gold;(Ettin Axe)\nAncient Coupon
43h	\gold;(Hydra Bow)\nAncient Coupon
44h	\gold;(Mighty Scepter ii)\nAncient Coupon
45h	\gold;(Eldritch Orb)\nAncient Coupon
46h	\gold;(Dimensional Shard)\nAncient Coupon
47h	\gold;(Silver-edged Axe)\nAncient Coupon
48h	\gold;(Legendary Mallet ii\nAncient Coupon)
49h	\gold;(Winged Knife)\nAncient Coupon
50h	\gold;(Glorious Axe)\nAncient Coupon
51h	\gold;(Thresher)\nAncient Coupon
52k	\gold;(Lich Wand)\nAncient Coupon
53h	\gold;(Colossus Crossbow)\nAncient Coupon
54h	\gold;(Ghost Glaive)\nAncient Coupon
55h	\gold;(Thunder Maul ii)\nAncient Coupon
56h	\gold;(Battle Cestus)\nAncient Coupon
57h	\gold;(Colossus Blade)\nAncient Coupon
58h	\gold;(Hyperion Spear)\nAncient Coupon
59h	\gold;(Cryptic Axe)\nAncient Coupon
60h	\gold;(Scourge ii)\nAncient Coupon
61h	\gold;(Archon Staff)\nAncient Coupon
62k	\gold;(Phase Blade ii)\nAncient Coupon
01i	\gold;(Amulet i)\nAncient Coupon
02i	\gold;(Amulet ii)\nAncient Coupon
03i	\gold;(Amulet iii)\nAncient Coupon
04i	\gold;(Amulet iv)\nAncient Coupon
05i	\gold;(Amulet v)\nAncient Coupon
06i	\gold;(Amulet vi)\nAncient Coupon
07i	\gold;(Amulet vii)\nAncient Coupon
08i	\gold;(Amulet viii)\nAncient Coupon
09i	\gold;(Amulet ix)\nAncient Coupon
10i	\gold;(Amulet x)\nAncient Coupon
11i	\gold;(Amulet xi)\nAncient Coupon
12i	\gold;(Amulet xii)\nAncient Coupon
01j	\gold;(Ring i)\nAncient Coupon
02j	\gold;(Ring ii)\nAncient Coupon
03j	\gold;(Ring iii)\nAncient Coupon
04j	\gold;(Ring iv)\nAncient Coupon
05j	\gold;(Ring v)\nAncient Coupon
06j	\gold;(Ring vi)\nAncient Coupon
07j	\gold;(Ring vii)\nAncient Coupon
08j	\gold;(Ring viii)\nAncient Coupon
09j	\gold;(Ring ix)\nAncient Coupon
10j	\gold;(Ring x)\nAncient Coupon
99j	\gold;(Wild Card)\nAncient Coupon
cpndesc	with 1 socket\nto make a LoD unique\ncube 3 coupons of a kind
tkn000	\green;Token\nAutolycus' Robes
tkn001	\green;Token\nAutolycus' Thieving Tools
tkn002	\green;Token\nBoots of Sneaking
tkn003	\green;Token\nAchilles' Force
tkn004	\green;Token\nAchilles' Girdle
tkn005	\green;Token\nAchilles' Heel
tkn006	\green;Token\nHelm of Spirits
tkn007	\green;Token\nArmor of Gloom
tkn008	\green;Token\nStormshield
tkn009	\green;Token\nTharn's Ward
tkn010	\green;Token\nBard's Graceful Hand
tkn011	\green;Token\nRoot's Banded Restraint
tkn012	\green;Token\nWanderer's Waltz
tkn013	\green;Token\nBand of Famine
tkn014	\green;Token\nCrook of the Darkest Valley
tkn015	\green;Token\nShepherd's Blessing
tkn016	\green;Token\nShepherd's Invocation
tkn017	\green;Token\nTasselhoff's Jerkin
tkn018	\green;Token\nTasselhoff's Pouches
tkn019	\green;Token\nTasselhoff's Breaches
tkn020	\green;Token\nArctic Horn
tkn021	\green;Token\nArctic Mitts
tkn022	\green;Token\nArctic Binding
tkn023	\green;Token\nGabrielle's Pointed Staff
tkn024	\green;Token\nGabrielle's Defense
tkn025	\green;Token\nGabrielle's Revelation
tkn026	\green;Token\nLixo's Flight
tkn027	\green;Token\nLixo's Harp
tkn028	\green;Token\nLixo's Coat
tkn029	\green;Token\nAanna's Touch
tkn030	\green;Token\nAanna's Dress
tkn031	\green;Token\nAanna's Skill
tkn032	\green;Token\nAanna's March
tkn033	\green;Token\nAlaziel's Point
tkn034	\green;Token\nAlaziel's Protector
tkn035	\green;Token\nAlaziel's Buckler
tkn036	\green;Token\nAlaziel's Grip
tkn037	\green;Token\nNoir's Anticipation
tkn038	\green;Token\nNoir's Focus
tkn039	\green;Token\nNoir's Tenacity
tkn040	\green;Token\nNoir's Stride
tkn041	\green;Token\nMilea's Crown
tkn042	\green;Token\nMilea's Maim
tkn043	\green;Token\nMilea's Mail
tkn044	\green;Token\nDeath's Touch
tkn045	\green;Token\nDeath's Hand
tkn046	\green;Token\nDeath's Guard
tkn047	\green;Token\nVega's Beauty
tkn048	\green;Token\nGrace
tkn049	\green;Token\nPower
tkn050	\green;Token\nVega's Sash
tkn051	\green;Token\nMotoko's Power
tkn052	\green;Token\nMotoko's Kimono
tkn053	\green;Token\nAlora's Veil
tkn054	\green;Token\nAlora's Silent Assault
tkn055	\green;Token\nAlora's Silhouette
tkn056	\green;Token\nAlora's Vestige
tkn057	\green;Token\nSascha's Deadly Point
tkn058	\green;Token\nSascha's Bosom
tkn059	\green;Token\nSascha's Jagged Strike
tkn060	\green;Token\nSascha's Black Slipper
tkn061	\green;Token\nIhsan's Gaze
tkn062	\green;Token\nIhsan's Spine
tkn063	\green;Token\nIhsan's Clutch
tkn064	\green;Token\nIhsan's Coil
tkn065	\green;Token\nBorik's Nightblade
tkn066	\green;Token\nBorik's Dark Binding
tkn067	\green;Token\nBorik's Black Hand
tkn068	\green;Token\nInfernal Cranium
tkn069	\green;Token\nInfernal Torch
tkn070	\green;Token\nInfernal Sign
tkn071	\green;Token\nRathol's Gaze
tkn072	\green;Token\nRathol's Touch
