Index	Name
41b	1個のソケットを作る \n-> \n(この巻物) \n眼 \nエリクサー \nユニーク・ジュエル \nセット指輪
42b	1個のソケットを作る \n-> \n(この巻物) \n脳 \nエリクサー \nユニーク・ジュエル \nセット護符
43b	1個のソケットを作る \n-> \n(この巻物) \n眼 \nエリクサー \nユニーク・ジュエル \nユニーク指輪
44b	1個のソケットを作る \n-> \n(この巻物) \n脳 \nエリクサー \nユニーク・ジュエル \nユニーク護符
45b	同じ性能のスクウェア・チャーム \n1個のソケットを持った \n-> \n(この巻物) \nソケットを持ったマジック護符 \nソケットを持ったマジック指輪 \nマジック・スモール・チャーム
46b	同じ性能のオッド・チャーム \n1個のソケットを持った \n-> \n(この巻物) \nソケットを持ったマジック護符 \nソケットを持ったマジック指輪 \nマジック・グランド・チャーム
47b	同じ性能のスクウェア・チャーム \n1個のソケットを持った \n-> \n(この巻物) \nソケットを持ったユニーク護符 \nソケットを持ったユニーク指輪 \nユニーク・スモール・チャーム
48b	同じ性能のオッド・チャーム \n1個のソケットを持った \n-> \n(この巻物) \nソケットを持ったユニーク護符 \nソケットを持ったユニーク指輪 \nユニーク・グランド/オッド・チャーム
49b	白オッド・チャーム \n1個のソケットを持った \n-> \n(この巻物) \nメイプルリーフ金貨 \nエリクサー \nレア・チャーム 7
50b	必要レベル増加を1取り除く \n-> \n(この巻物) \nさ・ルーン (r15) \nメイプルリーフ金貨 \n必要レベルが増加したアイテム
01c	\gold;(バックラー) \n古代のクーポン
02c	\gold;(キャップ) \n古代のクーポン
03c	\gold;(レザーグローブ) \n古代のクーポン
04c	\gold;(ブーツ) \n古代のクーポン
05c	\gold;(キルトのアーマー) \n古代のクーポン
06c	\gold;(サッシュ) \n古代のクーポン
07c	\gold;(スモールシールド) \n古代のクーポン
08c	\gold;(ヘヴィグローブ) \n古代のクーポン
09c	\gold;(ヘヴィブーツ) \n古代のクーポン
10c	\gold;(レザーアーマー) \n古代のクーポン
11c	\gold;(ライトベルト) \n古代のクーポン
12c	\gold;(ラージシールド) \n古代のクーポン
13c	\gold;(ハードレザー・アーマー) \n古代のクーポン
14c	\gold;(ヘルム) \n古代のクーポン
15c	\gold;(リングメイル) \n古代のクーポン
16c	\gold;(スカルキャップ) \n古代のクーポン
17c	\gold;(スパイクシールド) \n古代のクーポン
18c	\gold;(チェーングローブ) \n古代のクーポン
19c	\gold;(チェーンブーツ) \n古代のクーポン
20c	\gold;(スケールメイル) \n古代のクーポン
21c	\gold;(鋲つき革アーマー) \n古代のクーポン
22c	\gold;(フル・ヘルム) \n古代のクーポン
23c	\gold;(カイトシールド) \n古代のクーポン
24c	\gold;(チェーンメイル) \n古代のクーポン
25c	\gold;(タワーシールド) \n古代のクーポン
26c	\gold;(マスク) \n古代のクーポン
27c	\gold;(ブレストプレート) \n古代のクーポン
28c	\gold;(ボーンシールド) \n古代のクーポン
29c	\gold;(ベルト) \n古代のクーポン
30c	\gold;(ボーンヘルム) \n古代のクーポン
31c	\gold;(スプリントメイル) \n古代のクーポン
32c	\gold;(ライトガントレット) \n古代のクーポン
33c	\gold;(ライトプレートブーツ) \n古代のクーポン
34c	\gold;(ヘヴィベルト) \n古代のクーポン
35c	\gold;(グレイト・ヘルム) \n古代のクーポン
36c	\gold;(プレートメイル) \n古代のクーポン
37c	\gold;(ガントレット) \n古代のクーポン
38c	\gold;(グリーヴ) \n古代のクーポン
39c	\gold;(プレートベルト) \n古代のクーポン
40c	\gold;(冠) \n古代のクーポン
41c	\gold;(フィールドプレート) \n古代のクーポン
42c	\gold;(ゴシックシールド) \n古代のクーポン
43c	\gold;(ゴシックプレート) \n古代のクーポン
44c	\gold;(ライト・プレート) \n古代のクーポン
45c	\gold;(フルプレートメイル) \n古代のクーポン
46c	\gold;(古代のアーマー) \n古代のクーポン
01d	\gold;(ウォー・ハット) \n古代のクーポン
02d	\gold;(ゴーストアーマー) \n古代のクーポン
03d	\gold;(ディフェンダー) \n古代のクーポン
04d	\gold;(魔獣の皮のグローブ) \n古代のクーポン
05d	\gold;(魔獣の皮のブーツ) \n古代のクーポン
06d	\gold;(魔獣の皮のサッシュ) \n古代のクーポン
07d	\gold;(蛇皮のアーマー) \n古代のクーポン
08d	\gold;(サレット) \n古代のクーポン
09d	\gold;(魔獣の皮のアーマー) \n古代のクーポン
10d	\gold;(ラウンドシールド) \n古代のクーポン
11d	\gold;(鮫皮グローブ) \n古代のクーポン
12d	\gold;(鮫皮ベルト) \n古代のクーポン
13d	\gold;(鮫皮ブーツ) \n古代のクーポン
14d	\gold;(格子のアーマー) \n古代のクーポン
15d	\gold;(カスク) \n古代のクーポン
16d	\gold;(リンクト・メイル) \n古代のクーポン
17d	\gold;(スキュータム) \n古代のクーポン
18d	\gold;(有刺シールド) \n古代のクーポン
19d	\gold;(重い弓籠手) \n古代のクーポン
20d	\gold;(メッシュブーツ) \n古代のクーポン
21d	\gold;(ティギュレート・メイル) \n古代のクーポン
22d	\gold;(メッシュベルト) \n古代のクーポン
23d	\gold;(バシネット) \n古代のクーポン
24d	\gold;(メッシュアーマー) \n古代のクーポン
25d	\gold;(ドラゴンシールド) \n古代のクーポン
26d	\gold;(デスマスク) \n古代のクーポン
27d	\gold;(クゥイラス) \n古代のクーポン
28d	\gold;(グリムシールド) \n古代のクーポン
29d	\gold;(バトルベルト) \n古代のクーポン
30d	\gold;(グリムヘルム) \n古代のクーポン
31d	\gold;(ラセットアーマー) \n古代のクーポン
32d	\gold;(バトル・ガントレット) \n古代のクーポン
33d	\gold;(バトルブーツ) \n古代のクーポン
34d	\gold;(スレイヤー・ガード) \n古代のクーポン
35d	\gold;(ハイエロファント・トロフィー) \n古代のクーポン
36d	\gold;(ギルデッド・シールド) \n古代のクーポン
37d	\gold;(トーテミック・マスク) \n古代のクーポン
38d	\gold;(ウィングヘルム) \n古代のクーポン
39d	\gold;(パバイス) \n古代のクーポン
40d	\gold;(聖堂騎士のコート) \n古代のクーポン
41d	\gold;(ウォー・ガントレット) \n古代のクーポン
42d	\gold;(ウォーブーツ) \n古代のクーポン
43d	\gold;(ウォーベルト) \n古代のクーポン
44d	\gold;(鮫の歯のアーマー) \n古代のクーポン
45d	\gold;(大いなる冠) \n古代のクーポン
46d	\gold;(古代のシールド) \n古代のクーポン
47d	\gold;(エンボスのプレート) \n古代のクーポン
48d	\gold;(魔道師のプレート) \n古代のクーポン
49d	\gold;(混沌のアーマー) \n古代のクーポン
50d	\gold;(装飾のプレート) \n古代のクーポン
01e	\gold;(ルナ) \n古代のクーポン
02e	\gold;(ヴァンパイアファング・ベルト) \n古代のクーポン
03e	\gold;(シャコー) \n古代のクーポン
04e	\gold;(デストロイヤー・ヘルム) \n古代のクーポン
05e	\gold;(アーメット) \n古代のクーポン
06e	\gold;(ミスリル・コイル) \n古代のクーポン
07e	\gold;(ブラッド・スピリット) \n古代のクーポン
08e	\gold;(スカラブシェル・ブーツ) \n古代のクーポン
09e	\gold;(ブラッドロード・スカル) \n古代のクーポン
10e	\gold;(ボーン・ヴィズィッジ) \n古代のクーポン
11e	\gold;(クラーケン・シェル) \n古代のクーポン
12e	\gold;(シャドウ・プレート) \n古代のクーポン
13e	\gold;(ボーンウィーヴ・ブーツ) \n古代のクーポン
14e	\gold;(スパイアード・ヘルム ii) \n古代のクーポン
15e	\gold;(アース・スピリット) \n古代のクーポン
16e	\gold;(ウォード) \n古代のクーポン
17e	\gold;(スパイアード・ヘルム i) \n古代のクーポン
18e	\gold;(モナーク) \n古代のクーポン
19e	\gold;(ブレイド・バリア) \n古代のクーポン
20e	\gold;(オウガ・ガントレット) \n古代のクーポン
21e	\gold;(ミュルミドーン・グリーヴ) \n古代のクーポン
22e	\gold;(サキュバス・スカル) \n古代のクーポン
23e	\gold;(セイクリッド・アーマー i) \n古代のクーポン
24e	\gold;(ヴァンブレイシズ) \n古代のクーポン
25e	\gold;(スカイ・スピリット) \n古代のクーポン
26e	\gold;(ダスク・シュラウド) \n古代のクーポン
27e	\gold;(トロール・ネスト) \n古代のクーポン
28e	\gold;(ヴァンパイアボーン・グローブ) \n古代のクーポン
29e	\gold;(イージス) \n古代のクーポン
30e	\gold;(ダイアデム) \n古代のクーポン
31e	\gold;(ザカラム・シールド) \n古代のクーポン
32e	\gold;(デーモンヘッド) \n古代のクーポン
33e	\gold;(ワイア・フリース) \n古代のクーポン
34e	\gold;(バルログ・スキン) \n古代のクーポン
35e	\gold;(ティアラ) \n古代のクーポン
36e	\gold;(フューリー・ヴァイザー) \n古代のクーポン
37e	\gold;(コンクァラー・クラウン) \n古代のクーポン
38e	\gold;(セイクリッド・ロンダッシュ) \n古代のクーポン
39e	\gold;(コロナ) \n古代のクーポン
40e	\gold;(セイクリッド・アーマー ii) \n古代のクーポン
41e	\gold;(スパイダーウェブ・サッシュ) \n古代のクーポン
01f	\gold;(ショートソード) \n古代のクーポン
02f	\gold;(クラブ) \n古代のクーポン
03f	\gold;(ダガー) \n古代のクーポン
04f	\gold;(ワンド) \n古代のクーポン
05f	\gold;(ショート・スタッフ) \n古代のクーポン
06f	\gold;(ハンドアックス) \n古代のクーポン
07f	\gold;(スパイク付きクラブ) \n古代のクーポン
08f	\gold;(セプター) \n古代のクーポン
09f	\gold;(ショートボウ) \n古代のクーポン
10f	\gold;(シミター) \n古代のクーポン
11f	\gold;(スピア) \n古代のクーポン
12f	\gold;(ラージアックス) \n古代のクーポン
13f	\gold;(バーダイク) \n古代のクーポン
14f	\gold;(アックス) \n古代のクーポン
15f	\gold;(ライト・クロスボウ) \n古代のクーポン
16f	\gold;(メイス) \n古代のクーポン
17f	\gold;(ロング・スタッフ) \n古代のクーポン
18f	\gold;(サーベル) \n古代のクーポン
19f	\gold;(短刀) \n古代のクーポン
20f	\gold;(両手用ソード) \n古代のクーポン
21f	\gold;(トライデント) \n古代のクーポン
22f	\gold;(フォルシオン) \n古代のクーポン
23f	\gold;(ハンターズ・ボウ) \n古代のクーポン
24f	\gold;(クリスタルソード) \n古代のクーポン
25f	\gold;(バウルジ) \n古代のクーポン
26f	\gold;(ブロードアックス) \n古代のクーポン
27f	\gold;(木のワンド) \n古代のクーポン
28f	\gold;(ロングボウ) \n古代のクーポン
29f	\gold;(モーニングスター) \n古代のクーポン
30f	\gold;(ダブルアックス) \n古代のクーポン
31f	\gold;(ブロードソード) \n古代のクーポン
32f	\gold;(ブランディストック) \n古代のクーポン
33f	\gold;(グランドセプター) \n古代のクーポン
34f	\gold;(節くれだったスタッフ) \n古代のクーポン
35f	\gold;(クロスボウ) \n古代のクーポン
36f	\gold;(クレイモア) \n古代のクーポン
37f	\gold;(大鎌) \n古代のクーポン
38f	\gold;(クリース) \n古代のクーポン
39f	\gold;(バトルアックス) \n古代のクーポン
40f	\gold;(複合ボウ) \n古代のクーポン
41f	\gold;(ボーンワンド) \n古代のクーポン
42f	\gold;(バトル・スタッフ) \n古代のクーポン
43f	\gold;(フレイル) \n古代のクーポン
44f	\gold;(ミリタリー・ピック) \n古代のクーポン
45f	\gold;(スペタム) \n古代のクーポン
46f	\gold;(ロングソード) \n古代のクーポン
47f	\gold;(ウォーセプター) \n古代のクーポン
48f	\gold;(ジャイアントソード) \n古代のクーポン
49f	\gold;(モール) \n古代のクーポン
50f	\gold;(ショート・バトルボウ) \n古代のクーポン
51f	\gold;(ブレイド) \n古代のクーポン
52f	\gold;(ポールアックス) \n古代のクーポン
53f	\gold;(グレートアックス) \n古代のクーポン
54f	\gold;(フランベルジュ) \n古代のクーポン
55f	\gold;(バスタードソード) \n古代のクーポン
56f	\gold;(ロング・バトルボウ) \n古代のクーポン
57f	\gold;(ヘヴィ・クロスボウ) \n古代のクーポン
58f	\gold;(パイク) \n古代のクーポン
59f	\gold;(ショート・ウォーボウ) \n古代のクーポン
60f	\gold;(ウォーハンマー) \n古代のクーポン
61f	\gold;(ウォーアックス) \n古代のクーポン
62f	\gold;(ロング・ウォーボウ) \n古代のクーポン
63f	\gold;(連射クロスボウ) \n古代のクーポン
64f	\gold;(ハルバード) \n古代のクーポン
65f	\gold;(グリムワンド) \n古代のクーポン
66f	\gold;(ウォー・スタッフ) \n古代のクーポン
67f	\gold;(ジャイアントアックス) \n古代のクーポン
68f	\gold;(ウォーソード) \n古代のクーポン
69f	\gold;(戦争の大鎌) \n古代のクーポン
70f	\gold;(グレートモール) \n古代のクーポン
71f	\gold;(グレートソード) \n古代のクーポン
01g	\gold;(ジョウのスタッフ) \n古代のクーポン
02g	\gold;(エッジ・ボウ) \n古代のクーポン
03g	\gold;(グラディウス) \n古代のクーポン
04g	\gold;(剃刀の弓) \n古代のクーポン
05g	\gold;(ウォー・スピア) \n古代のクーポン
06g	\gold;(クォータースタッフ) \n古代のクーポン
07g	\gold;(カットラス) \n古代のクーポン
08g	\gold;(ポイグナード) \n古代のクーポン
09g	\gold;(アルバレスト) \n古代のクーポン
10g	\gold;(フシナ) \n古代のクーポン
11g	\gold;(焦げたワンド) \n古代のクーポン
12g	\gold;(シダーの弓) \n古代のクーポン
13g	\gold;(シャムシール) \n古代のクーポン
14g	\gold;(カジェル) \n古代のクーポン
15g	\gold;(ミリタリーアックス) \n古代のクーポン
16g	\gold;(シダーのスタッフ) \n古代のクーポン
17g	\gold;(ウォー・フォーク) \n古代のクーポン
18g	\gold;(トゥームワンド) \n古代のクーポン
19g	\gold;(タルワール) \n古代のクーポン
20g	\gold;(攻城クロスボウ) \n古代のクーポン
21g	\gold;(ロンデル) \n古代のクーポン
22g	\gold;(ハチェット) \n古代のクーポン
23g	\gold;(硬いワンド) \n古代のクーポン
24g	\gold;(ダブルボウ) \n古代のクーポン
25g	\gold;(東洋の槍) \n古代のクーポン
26g	\gold;(ディメンショナル・ブレイド) \n古代のクーポン
27g	\gold;(新米のセプター) \n古代のクーポン
28g	\gold;(チンクエデア) \n古代のクーポン
29g	\gold;(有刺クラブ) \n古代のクーポン
30g	\gold;(聖水スプリンクラー) \n古代のクーポン
31g	\gold;(ランス) \n古代のクーポン
32g	\gold;(短攻城弓) \n古代のクーポン
33g	\gold;(ゴシック・スタッフ) \n古代のクーポン
34g	\gold;(クリーヴァー) \n古代のクーポン
35g	\gold;(バトルソード) \n古代のクーポン
36g	\gold;(鉤付きアックス) \n古代のクーポン
37g	\gold;(フランジド・メイス) \n古代のクーポン
38g	\gold;(ロッホアーバー・アックス) \n古代のクーポン
39g	\gold;(テイバー) \n古代のクーポン
40g	\gold;(ルーンソード) \n古代のクーポン
41g	\gold;(ルーン・スタッフ) \n古代のクーポン
42g	\gold;(大攻城弓) \n古代のクーポン
43g	\gold;(スティレット) \n古代のクーポン
44g	\gold;(グレイブワンド) \n古代のクーポン
45g	\gold;(セレモニアル・ジャベリン) \n古代のクーポン
46g	\gold;(鋸歯のスター) \n古代のクーポン
47g	\gold;(スワーリング・クリスタル) \n古代のクーポン
48g	\gold;(ディバイン・セプター) \n古代のクーポン
49g	\gold;(古代のソード) \n古代のクーポン
50g	\gold;(長鉾) \n古代のクーポン
51g	\gold;(戦いの大鎌) \n古代のクーポン
52g	\gold;(セレモニアル・パイク) \n古代のクーポン
53g	\gold;(セレモニアル・ボウ) \n古代のクーポン
54g	\gold;(エスパンドン) \n古代のクーポン
55g	\gold;(ゴシックアックス) \n古代のクーポン
56g	\gold;(グレイター・タロンズ) \n古代のクーポン
57g	\gold;(ルーン・ボウ) \n古代のクーポン
58g	\gold;(パルチザン) \n古代のクーポン
59g	\gold;(ダキアの鎌) \n古代のクーポン
60g	\gold;(バトルハンマー) \n古代のクーポン
61g	\gold;(ツインアックス) \n古代のクーポン
62g	\gold;(バトルダート) \n古代のクーポン
63g	\gold;(死の大鎌) \n古代のクーポン
64g	\gold;(ベクドコービン) \n古代のクーポン
65g	\gold;(タスク・ソード) \n古代のクーポン
66g	\gold;(ゴシック・ソード) \n古代のクーポン
67g	\gold;(クロウビル) \n古代のクーポン
68g	\gold;(古代のアックス) \n古代のクーポン
69g	\gold;(マーテル・ドゥ・フェール) \n古代のクーポン
70g	\gold;(むち) \n古代のクーポン
71g	\gold;(ゴシック・ボウ) \n古代のクーポン
72g	\gold;(ツヴァイハンダー) \n古代のクーポン
73g	\gold;(処刑人のソード) \n古代のクーポン
74g	\gold;(ナーガ) \n古代のクーポン
75g	\gold;(ウォー・クラブ) \n古代のクーポン
76g	\gold;(チュコヌ) \n古代のクーポン
77g	\gold;(バリスタ) \n古代のクーポン
78g	\gold;(フランシスカ) \n古代のクーポン
01h	\gold;(フェイズ・ブレイド i) \n古代のクーポン
02k	\gold;(カデューシアス) \n古代のクーポン
03h	\gold;(ボーン・ナイフ) \n古代のクーポン
04h	\gold;(マイティ・セプター i) \n古代のクーポン
05h	\gold;(エレガント・ブレイド) \n古代のクーポン
06h	\gold;(レジェンド・スパイク) \n古代のクーポン
07h	\gold;(デヴィル・スター) \n古代のクーポン
08h	\gold;(ディキャピテイター) \n古代のクーポン
09h	\gold;(タイラント・クラブ) \n古代のクーポン
10h	\gold;(ウォー・スパイク) \n古代のクーポン
11h	\gold;(メイトリアーカル・スピア) \n古代のクーポン
12k	\gold;(オウガ・アックス) \n古代のクーポン
13h	\gold;(スカージ i) \n古代のクーポン
14h	\gold;(アタガン) \n古代のクーポン
15h	\gold;(ウォード・ボウ) \n古代のクーポン
16h	\gold;(リスト・ソード) \n古代のクーポン
17h	\gold;(アンアースト・ワンド) \n古代のクーポン
18h	\gold;(エルダー・スタッフ) \n古代のクーポン
19h	\gold;(チャンピオン・ソード) \n古代のクーポン
20h	\gold;(トマホーク) \n古代のクーポン
21h	\gold;(チャンピオン・アックス) \n古代のクーポン
22k	\gold;(フェラル・クローズ) \n古代のクーポン
23h	\gold;(ウィングド・アックス) \n古代のクーポン
24h	\gold;(レジェンダリー・マレット i) \n古代のクーポン
25h	\gold;(トランチャン) \n古代のクーポン
26h	\gold;(ファングド・ナイフ) \n古代のクーポン
27h	\gold;(オウガ・モール) \n古代のクーポン
28h	\gold;(バルログ・スピア) \n古代のクーポン
29h	\gold;(サンダー・モール i) \n古代のクーポン
30h	\gold;(メイトリアーカル・ジャベリン) \n古代のクーポン
31h	\gold;(ウォー・パイク) \n古代のクーポン
32k	\gold;(クルセイダー・ボウ) \n古代のクーポン
33h	\gold;(フライング・アックス) \n古代のクーポン
34h	\gold;(クリプティック・ソード) \n古代のクーポン
35h	\gold;(バーサーカー・アックス) \n古代のクーポン
36h	\gold;(	ジャイアント・スレッシャー) \n古代のクーポン
37h	\gold;(ウィングド・ハープーン) \n古代のクーポン
38h	\gold;(デーモン・クロスボウ) \n古代のクーポン
39h	\gold;(メイトリアーカル・ボウ) \n古代のクーポン
40h	\gold;(バルログ・ブレイド) \n古代のクーポン
41h	\gold;(マンキャッチャー) \n古代のクーポン
42k	\gold;(エティン・アックス) \n古代のクーポン
43h	\gold;(ハイドラ・エッジ) \n古代のクーポン
44h	\gold;(マイティ・セプター ii) \n古代のクーポン
45h	\gold;(エルドリッチ・オーブ) \n古代のクーポン
46h	\gold;(ディメンショナル・シャード) \n古代のクーポン
47h	\gold;(シルバー・エッジド・アックス) \n古代のクーポン
48h	\gold;(レジェンダリー・マレット ii \n古代のクーポン)
49h	\gold;(ウィングド・ナイフ) \n古代のクーポン
50h	\gold;(グロリアス・アックス) \n古代のクーポン
51h	\gold;(スレッシャー) \n古代のクーポン
52k	\gold;(リッチ・ワンド) \n古代のクーポン
53h	\gold;(コロッサス・クロスボウ) \n古代のクーポン
54h	\gold;(ゴースト・グレイヴ) \n古代のクーポン
55h	\gold;(サンダー・モール ii) \n古代のクーポン
56h	\gold;(バトル・セスタス) \n古代のクーポン
57h	\gold;(コロッサス・ブレイド) \n古代のクーポン
58h	\gold;(ハイペリオン・スピア) \n古代のクーポン
59h	\gold;(クリプティック・アックス) \n古代のクーポン
60h	\gold;(スカージ ii) \n古代のクーポン
61h	\gold;(アーカン・スタッフ) \n古代のクーポン
62k	\gold;(フェイズ・ブレイド ii) \n古代のクーポン
01i	\gold;(護符 i) \n古代のクーポン
02i	\gold;(護符 ii) \n古代のクーポン
03i	\gold;(護符 iii) \n古代のクーポン
04i	\gold;(護符 iv) \n古代のクーポン
05i	\gold;(護符 v) \n古代のクーポン
06i	\gold;(護符 vi) \n古代のクーポン
07i	\gold;(護符 vii) \n古代のクーポン
08i	\gold;(護符 viii) \n古代のクーポン
09i	\gold;(護符 ix) \n古代のクーポン
10i	\gold;(護符 x) \n古代のクーポン
11i	\gold;(護符 xi) \n古代のクーポン
12i	\gold;(護符 xii) \n古代のクーポン
01j	\gold;(指輪 i) \n古代のクーポン
02j	\gold;(指輪 ii) \n古代のクーポン
03j	\gold;(指輪 iii) \n古代のクーポン
04j	\gold;(指輪 iv) \n古代のクーポン
05j	\gold;(指輪 v) \n古代のクーポン
06j	\gold;(指輪 vi) \n古代のクーポン
07j	\gold;(指輪 vii) \n古代のクーポン
08j	\gold;(指輪 viii) \n古代のクーポン
09j	\gold;(指輪 ix) \n古代のクーポン
10j	\gold;(指輪 x) \n古代のクーポン
99j	\gold;(ワイルドカード) \n古代のクーポン
cpndesc	LODのユニークアイテムを作れる \n1個のソケットを持った \n3個の同種のクーポンを合成して
tkn000	\green;トークン \nオートリュカスのローブ
tkn001	\green;トークン \nオートリュカスの解錠器
tkn002	\green;トークン \n忍び足のブーツ
tkn003	\green;トークン \nアキレスの膂力
tkn004	\green;トークン \nアキレスの腰帯
tkn005	\green;トークン \nアキレスのかかと
tkn006	\green;トークン \nヘルム・オヴ・スピリッツ
tkn007	\green;トークン \nアーマー・オヴ・グルーム
tkn008	\green;トークン \nストームシールド
tkn009	\green;トークン \nザーンの守護
tkn010	\green;トークン \nバードの優美なる手
tkn011	\green;トークン \nからみつく根の拘束
tkn012	\green;トークン \n放浪者のワルツ
tkn013	\green;トークン \n飢餓の輪
tkn014	\green;トークン \n死の谷の曲杖
tkn015	\green;トークン \nシェパードの祝福
tkn016	\green;トークン \nシェパードの祈り
tkn017	\green;トークン \nタッセルホフの革上着
tkn018	\green;トークン \nタッセルホフのポーチ
tkn019	\green;トークン \nタッセルホフの背信
tkn020	\green;トークン \n極地の角
tkn021	\green;トークン \n極地の手袋
tkn022	\green;トークン \n極地の帯
tkn023	\green;トークン \nガブリエルの尖杖
tkn024	\green;トークン \nガブリエルの守り
tkn025	\green;トークン \nガブリエルの啓示
tkn026	\green;トークン \nリクソスの飛翔
tkn027	\green;トークン \nリクソスのハープ
tkn028	\green;トークン \nリクソスのコート
tkn029	\green;トークン \nアーンナの松明
tkn030	\green;トークン \nアーンナのドレス
tkn031	\green;トークン \nアーンナの技巧
tkn032	\green;トークン \nアーンナの行軍
tkn033	\green;トークン \nアラジエルの穂先
tkn034	\green;トークン \nアラジエルのプロテクター
tkn035	\green;トークン \nアラジエルのバックラー
tkn036	\green;トークン \nアラジエルのグリップ
tkn037	\green;トークン \nノワールの予知
tkn038	\green;トークン \nノワールの集中
tkn039	\green;トークン \nノワールの執念
tkn040	\green;トークン \nノワールの闊歩
tkn041	\green;トークン \nミレアの冠
tkn042	\green;トークン \nミレアの癈兵槍
tkn043	\green;トークン \nミレアの帷子
tkn044	\green;トークン \n死神の接触
tkn045	\green;トークン \n死神の手
tkn046	\green;トークン \n死神のガード
tkn047	\green;トークン \nベガの美貌
tkn048	\green;トークン \nグレイス
tkn049	\green;トークン \nパワー
tkn050	\green;トークン \nベガのサッシュ
tkn051	\green;トークン \n素子のパワー
tkn052	\green;トークン \n素子の着物
tkn053	\green;トークン \nアローラのヴェール
tkn054	\green;トークン \nアローラの奇襲
tkn055	\green;トークン \nアローラのシルエット
tkn056	\green;トークン \nアローラの気配
tkn057	\green;トークン \nサシャのイチコロ爪
tkn058	\green;トークン \nサシャの双丘
tkn059	\green;トークン \nサシャのギザギザ爪
tkn060	\green;トークン \nサシャの黒スリッパ
tkn061	\green;トークン \nイーサンの睨み
tkn062	\green;トークン \nイーサンの背骨
tkn063	\green;トークン \nイーサンのかぎ爪
tkn064	\green;トークン \nイーサンのコイル
tkn065	\green;トークン \nボーリックの夜の剣
tkn066	\green;トークン \nボーリックの闇の帯
tkn067	\green;トークン \nボーリックの黒手袋
tkn068	\green;トークン \n冥界の頭骨
tkn069	\green;トークン \n冥界のたいまつ
tkn070	\green;トークン \n冥界の紋章
tkn071	\green;トークン \nラソルの凝視
tkn072	\green;トークン \nラソルの接触
tkn073	\green;トークン \nラソルの恐怖
tkn074	\green;トークン \nラザモンのスカル
tkn075	\green;トークン \nラザモンの破滅の鎌
tkn076	\green;トークン \nラザモンの夜のとばり
tkn077	\green;トークン \nヴァイアーの手
tkn078	\green;トークン \nリッチの叡智
tkn079	\green;トークン \nリッチの呪い
tkn080	\green;トークン \nリッチの檻
tkn081	\green;トークン \nリッチの爪
tkn082	\green;トークン \nリッチの腰帯
tkn083	\green;トークン \nナプラプタのスカル
tkn084	\green;トークン \nナプラプタの殲滅器
tkn085	\green;トークン \nナプラプタのしもべ
tkn086	\green;トークン \nリム＝ダルの魔力
tkn087	\green;トークン \nリム＝ダルの守護魔神
tkn088	\green;トークン \nリム＝ダルの櫃
tkn089	\green;トークン \nリム＝ダルの誓約
tkn090	\green;トークン \n死の天使のマスク
tkn091	\green;トークン \n混沌の天使の血肉
tkn092	\green;トークン \n殲滅の天使の強奪者
tkn093	\green;トークン \n狂戦士のヘッドギア
tkn094	\green;トークン \n狂戦士のホーバーク
tkn095	\green;トークン \n狂戦士のハチェット
tkn096	\green;トークン \nメッサーシュミットの略奪者
tkn097	\green;トークン \nメッサーシュミットの燃えさかる掌
tkn098	\green;トークン \nメッサーシュミットの突撃
tkn099	\green;トークン \nブラッド・バロン
tkn100	\green;トークン \nケインの恐怖
tkn101	\green;トークン \nケインの歩哨
tkn102	\green;トークン \nケインの翼
tkn103	\green;トークン \nクレイクラグの切っ先
tkn104	\green;トークン \nクレイクラグの胸当て
tkn105	\green;トークン \nクレイクラグの殺戮
tkn106	\green;トークン \nダークシェイドの煙霧
tkn107	\green;トークン \nダークシェイドの鉄串
tkn108	\green;トークン \nダークシェイドの回鞘
tkn109	\green;トークン \nダークシェイドの切削
tkn110	\green;トークン \nダークシェイドの束縛
tkn111	\green;トークン \nサレヴォクの憎しみの目
tkn112	\green;トークン \nサレヴォクの開眼
tkn113	\green;トークン \nサレヴォクの野蛮な心
tkn114	\green;トークン \nノーザン・トライブのクラウン
tkn115	\green;トークン \nハロガスの至宝
tkn116	\green;トークン \nミラブレガの鉄底靴
tkn117	\green;トークン \nミラブレガのロッド
tkn118	\green;トークン \nミラブレガの宝玉
tkn119	\green;トークン \nティラエルの城砦
tkn120	\green;トークン \nティラエルの美徳
tkn121	\green;トークン \nティラエルの信心
tkn122	\green;トークン \nアンデュインの野望
tkn123	\green;トークン \nアンデュインの征服者
tkn124	\green;トークン \nアンデュインの守護者
tkn125	\green;トークン \nマレクの視界
tkn126	\green;トークン \nマレクの一撃
tkn127	\green;トークン \nマレクの誇り
tkn128	\green;トークン \nマレクの守り
tkn129	\green;トークン \nマレクの鉄帯
tkn130	\green;トークン \nランスロットの予言
tkn131	\green;トークン \nランスロットの防護
tkn132	\green;トークン \nランスロットの獅子紋
tkn133	\green;トークン \nグリフィスの視線
tkn134	\green;トークン \nグリフィスの受け流し
tkn135	\green;トークン \nグリフィスの防御
tkn136	\green;トークン \nダリアンの機知
tkn137	\green;トークン \nダリアンの信仰
tkn138	\green;トークン \nダリアンの団結
tkn139	\green;トークン \nアルカナの死のワンド
tkn140	\green;トークン \nアルカナの肉
tkn141	\green;トークン \nタラの洞察
tkn142	\green;トークン \nタラの眼
tkn143	\green;トークン \nタラのガウン
tkn144	\green;トークン \nタラのミラー
tkn145	\green;トークン \nナジュズ・パズラー
tkn146	\green;トークン \nナジュズ・ライト・プレート
